Restaurant Name,Revenue,Orders,Weighted_Rating,Last_Order,City,State,Revenue_Share,Recency_Days,Rev_N,Rating_N,Orders_N,Recency_N,Health_Score,Health_Tier
Asia Seven - Sizzling Chinese,4978.0,20,4.465254237288136,2025-08-14,Bhubaneswar,Odisha,0.009390237129324816,18,0.0011439115894326586,0.7599320221236852,0.0014043905684086038,0.9105263157894736,31.97706809655077,At Risk
Taste Buds,1060.0,9,4.427272727272727,2025-08-28,Aizawl,Mizoram,0.0019995281954769597,4,0.0002213414767531287,0.7369251855934826,0.0005913223445930963,0.9842105263157894,31.970540936924362,At Risk
Srinidhi Sagar Deluxe,37151.0,234,4.381064985111228,2025-08-31,Bengaluru,Karnataka,0.07007969055675899,1,0.008719676835792669,0.7089354092547313,0.017222263286273926,1.0,31.961294616799123,At Risk
Clique,25704.0,103,4.399999999999998,2025-08-30,Imphal,Manipur,0.048486672392962046,2,0.006024255682183026,0.7204050636225046,0.007539359893561978,0.9947368421052631,31.95127775488633,At Risk
Kanji Sweets & Restaurant,44099.5,223,4.377720207253886,2025-08-31,Jaipur,Rajasthan,0.0831869751475813,1,0.01035583774134492,0.7069093508551969,0.01640919506245842,1.0,31.949697936558874,At Risk
Sambharsa,37080.0,140,4.402235597592433,2025-08-26,Jaipur,Rajasthan,0.06994575989460912,6,0.008702958490208124,0.721759249602357,0.010274225737305048,0.9736842105263158,31.943222447688296,At Risk
Cloud Kitchen,15425.0,121,4.399999999999999,2025-08-31,Jaipur,Rajasthan,0.029096907938898207,1,0.003603863086921952,0.720405063622505,0.008869835168896445,1.0,31.933703135529957,At Risk
Slurppy Yummy,2370.0,12,4.470588235294119,2025-08-12,Kohima,Nagaland,0.004470643229509806,20,0.0005298067262707869,0.7631630263709175,0.0008130682238155074,0.9,31.93234442465467,At Risk
Kaushal Punjabi Rasoi,19064.0,95,4.399999999999998,2025-08-31,Shimla,Himachal Pradesh,0.035961325960917695,1,0.004460737165543904,0.7204050636225046,0.006948037548968881,1.0,31.92954214627627,At Risk
Shiv Bhandar,10809.0,47,4.406896551724136,2025-08-31,Lucknow,Uttar Pradesh,0.020389528551802316,1,0.0025169351542704177,0.7245825657301084,0.003400103481410304,1.0,31.906156447702273,At Risk
Bunk Restro & Cafe,16228.0,95,4.399999999999998,2025-08-31,Patna,Bihar,0.030611644864339718,1,0.003792945220786593,0.7204050636225046,0.006948037548968881,1.0,31.902830468485977,At Risk
Dhabha PB03,14947.0,89,4.399999999999999,2025-08-31,Chandigarh,Punjab,0.028195233903579354,1,0.003491308591296425,0.720405063622505,0.006504545790524059,1.0,31.881895168137493,At Risk
Chinese Hut,12936.0,101,4.399999999999998,2025-08-31,Jaipur,Rajasthan,0.0244017893742358,1,0.0030177791128384013,0.7204050636225046,0.007391529307413704,1.0,31.880693659336945,At Risk
Kalash Cloud Kitchen,29183.0,104,4.3999999999999995,2025-08-28,Ranchi,Jharkhand,0.05504927483830577,4,0.0068434546158257226,0.7204050636225059,0.007613275186636115,0.9842105263157894,31.880260860198824,At Risk
Etho Metho,20936.0,75,4.399999999999999,2025-08-30,Gangtok,Sikkim,0.03949256820802417,2,0.004901536361801198,0.720405063622505,0.00546973168748614,0.9947368421052631,31.864976417949553,At Risk
Shri Ram Dhaba,18401.0,91,4.399999999999999,2025-08-30,Jaipur,Rajasthan,0.03471067766506748,2,0.004304620783536112,0.720405063622505,0.006652376376672333,0.9947368421052631,31.86475268860267,At Risk
Rominus Pizza And Burger,45663.0,213,4.381587397758255,2025-08-28,Jaipur,Rajasthan,0.08613627923590982,4,0.010723994548689084,0.7092518543451605,0.01567004213171705,0.9842105263157894,31.862021518094615,At Risk
Rangoli Ice Cream,12750.0,46,4.414893617021277,2025-08-27,Ahmedabad,Gujarat,0.024050928766350222,5,0.002973981756800017,0.7294266905144582,0.003326188188336167,0.9789473684210527,31.857757433683,At Risk
Green Chilly,12925.0,119,4.399999999999999,2025-08-30,Dehradun,Uttarakhand,0.024381039553339343,2,0.0030151889466210778,0.720405063622505,0.00872200458274817,0.9947368421052631,31.854567979247587,At Risk
Urban Tadka,82700.0,210,4.35558613098514,2025-08-30,Mumbai,Maharashtra,0.15600092619428732,2,0.019445084202418476,0.6935019040671286,0.01544829625249464,0.9947368421052631,31.839194836213125,At Risk
Chhote Lal Restaurant,12860.0,70,4.399999999999998,2025-08-31,Lucknow,Uttar Pradesh,0.024258426975314815,1,0.0029998834189732555,0.7204050636225046,0.005100155222115456,1.0,31.834150349876378,At Risk
Treat,13335.0,64,4.3999999999999995,2025-08-31,Gangtok,Sikkim,0.025154441968570997,1,0.003111731505630421,0.7204050636225059,0.004656663463670633,1.0,31.829754438173808,At Risk
FAT TIGER,13579.0,61,4.399999999999999,2025-08-31,Dehradun,Uttarakhand,0.025614710723001543,1,0.0031691861017237866,0.720405063622505,0.0044349175844482225,1.0,31.827617704433063,At Risk
Suruchi,15924.0,115,4.405844362096348,2025-08-27,Agartala,Tripura,0.030038195268655758,5,0.0037213624453260063,0.7239452146938938,0.008426343410451622,0.9789473684210527,31.82521149104941,At Risk
Momo Cafe - Courtyard by Marriott,22285.0,75,4.399999999999999,2025-08-29,Raipur,Chhattisgarh,0.04203725078887174,3,0.00521918492790755,0.720405063622505,0.00546973168748614,0.9894736842105263,31.825050781646443,At Risk
Sagar Ratna,5075.0,16,4.430331753554502,2025-08-23,New Delhi,Delhi,0.009573212822684501,9,0.0011667521460763327,0.7387781534606854,0.0011087293961120556,0.9578947368421052,31.81113664600691,At Risk
Pizza Jalapenia (Downtown),1416.0,3,4.525249169435216,2025-07-22,Srinagar,Jammu and Kashmir,0.0026710678535805422,41,0.0003051686743319732,0.7962732206697276,0.00014783058614827407,0.7894736842105263,31.798096820893335,At Risk
Steamin Mugs Cafe & Restaurant,36995.0,155,4.37850327966607,2025-08-31,Agartala,Tripura,0.06978542036950011,1,0.008682943569437895,0.7073836874197812,0.011382955133417104,1.0,31.79648746803929,At Risk
Salam Namaste Hotel & Restaurant,19323.0,106,4.399999999999999,2025-08-28,Ranchi,Jharkhand,0.036449889925661595,4,0.0045217238064790746,0.720405063622505,0.007761105772784389,0.9842105263157894,31.7903482395479,At Risk
Black Box Cafe,13907.0,101,4.399999999999998,2025-08-29,Dehradun,Uttarakhand,0.026233432655186864,3,0.0032464201489312613,0.7204050636225046,0.007391529307413704,0.9894736842105263,31.784576142885925,At Risk
Aloo Pitika,8820.0,60,4.3999999999999995,2025-08-31,Guwahati,Assam,0.016637583664251682,1,0.002048586008247042,0.7204050636225059,0.0043610022913740856,1.0,31.781315394832543,At Risk
Laxmi Food Court,9155.0,55,4.4,2025-08-31,Jaipur,Rajasthan,0.017269510027916574,1,0.00212746834304736,0.7204050636225063,0.0039914258260034,1.0,31.777079158917154,At Risk
Gwalia Sweets & Dairy Products,25724.0,93,4.396750524109014,2025-08-28,Ahmedabad,Gujarat,0.04852439934004652,4,0.006028965075305434,0.7184367332269419,0.006800206962820608,0.9842105263157894,31.772370002234783,At Risk
Sree Vishnu Bhavan,12164.0,66,4.411344395529969,2025-08-26,Chennai,Tamil Nadu,0.022945529216775222,6,0.002835996538313492,0.7272767928767165,0.004804494049818907,0.9736842105263158,31.764675634093575,At Risk
K7 Hotel,7755.0,54,4.4,2025-08-31,Ranchi,Jharkhand,0.014628623732003604,1,0.0017978108244788697,0.7204050636225063,0.003917510532929263,1.0,31.76241455231293,At Risk
Nakama Cafe,11790.0,63,4.399999999999998,2025-08-30,Imphal,Manipur,0.022240035306295616,2,0.002747930886924481,0.7204050636225046,0.004582748170596496,0.9947368421052631,31.76109252861668,At Risk
Mast Biryani,19046.0,67,4.392930016108824,2025-08-31,Guwahati,Assam,0.03592737170854167,1,0.004456498711733738,0.7161225070946204,0.004878409342893044,1.0,31.759503348165826,At Risk
CAKE AND ICE PARLOUR,8750.0,45,4.4,2025-08-31,Agartala,Tripura,0.016505539349456033,1,0.002032103132318618,0.7204050636225063,0.0032522728952620295,1.0,31.758481491873177,At Risk
Mr Choco Bakery,27476.0,65,4.3999999999999995,2025-08-27,Lucknow,Uttar Pradesh,0.051829279904646176,5,0.006441507912828286,0.7204050636225059,0.00473057875674477,0.9789473684210527,31.753897484533727,At Risk
Lo! - Low Carb and Keto Foods,18371.44,79,4.403454894433781,2025-08-27,Bengaluru,Karnataka,0.03465491723727663,5,0.004297660300501194,0.7224978237954129,0.005765392859782689,0.9789473684210527,31.751622667288615,At Risk
Burger Singh(Big Punjabi Burgers),32661.8,150,4.3901499855783115,2025-08-27,Bhubaneswar,Odisha,0.061611500014178644,5,0.007662606455537195,0.7144385375015596,0.011013378668046418,0.9789473684210527,31.749401640839732,At Risk
The Sweet Cafe,13770.0,78,4.399999999999998,2025-08-29,Aizawl,Mizoram,0.025975003067658237,3,0.003214160806042773,0.7204050636225046,0.005691477566708552,0.9894736842105263,31.74928473435628,At Risk
Snacks Point,3754.0,19,4.418181818181819,2025-08-26,Imphal,Manipur,0.007081347967755195,6,0.0008556967303413508,0.7314184782698243,0.0013304752753344668,0.9736842105263158,31.740233828078228,At Risk
La Pino'Z Pizza,18121.0,57,4.3999999999999995,2025-08-28,Dehradun,Uttarakhand,0.03418250040588489,4,0.004238689279822415,0.7204050636225059,0.004139256412151674,0.9842105263157894,31.706589871269003,At Risk
Idlygo Plus,4631.0,35,4.400000000000001,2025-08-31,Kolkata,West Bengal,0.008735674597409246,1,0.0010622036187588975,0.7204050636225068,0.0025131199645206594,1.0,31.70490245271597,At Risk
Friends Corner,21547.0,86,4.392479674796748,2025-08-29,Panaji,Goa,0.04064512644145476,3,0.005045408321690732,0.7158497183364712,0.006282799911301648,0.9894736842105263,31.69770072329306,At Risk
Frozzeto,11434.0,22,4.400000000000002,2025-08-30,Guwahati,Assam,0.021568495648192035,2,0.0026641036893456367,0.7204050636225072,0.0015522211545568776,0.9947368421052631,31.697128900392812,At Risk
Food Hub,3680.0,30,4.400000000000001,2025-08-31,Aizawl,Mizoram,0.006941758263542652,1,0.0008382719757884449,0.7204050636225068,0.0021435434991499743,1.0,31.688553657689745,At Risk
ZAZA Mughal Biryani,50744.0,182,4.371018945212494,2025-08-28,Mumbai,Maharashtra,0.09572081014271966,4,0.011920415871436583,0.7028501430914771,0.013378668046418803,0.9842105263157894,31.671999551688046,At Risk
Darjeeling Momos,8799.0,49,4.3999999999999995,2025-08-29,Jaipur,Rajasthan,0.016597970369812986,3,0.002043641145468515,0.7204050636225059,0.0035479340675585776,0.9894736842105263,31.659593077950348,At Risk
Steam And Sizzle Cafe,9319.0,43,4.4,2025-08-29,Chandigarh,Punjab,0.017578870994009232,3,0.002166085366651097,0.7204050636225063,0.0031044423091137557,0.9894736842105263,31.65562101162877,At Risk
Rice Express By Shero,17444.0,61,4.399999999999999,2025-08-27,Lucknow,Uttar Pradesh,0.032905443247075554,5,0.004079276322628938,0.720405063622505,0.0044349175844482225,0.9789473684210527,31.653494997479804,At Risk
Cake Celebration,2833.0,10,4.4,2025-08-31,Jaipur,Rajasthan,0.0053440220545153076,1,0.0006388291770545087,0.7204050636225063,0.0006652376376672333,1.0,31.651009828510713,At Risk
SGS Fast Food,11880.0,59,4.3999999999999995,2025-08-28,Agartala,Tripura,0.022409806568175736,4,0.0027691231559753126,0.7204050636225059,0.004287086998299948,0.9842105263157894,31.65076383803808,At Risk
Pind Balluchi,47288.0,145,4.371748878923767,2025-08-29,Raipur,Chhattisgarh,0.08920159368652308,3,0.011106632739884654,0.7032922915359783,0.010643802202675733,0.9894736842105263,31.65064694183351,At Risk
Gangaur Next,40431.0,160,4.367760934633581,2025-08-31,Ranchi,Jharkhand,0.07626690987861222,1,0.009492017307867416,0.7008766429127764,0.011752531598787789,1.0,31.64103061167374,At Risk
Classic 11,6306.0,47,4.400000000000001,2025-08-29,Bhubaneswar,Odisha,0.011895306415733685,3,0.0014566152927604828,0.7204050636225068,0.003400103481410304,0.9894736842105263,31.633155432119093,At Risk
Kabab E Biryani,11991.0,46,4.4,2025-08-28,Ranchi,Jharkhand,0.022619191124494547,4,0.002795260287804671,0.7204050636225063,0.003326188188336167,0.9842105263157894,31.632591347111994,At Risk
Tasty Bite,2860.0,32,4.4,2025-08-30,Kolkata,West Bengal,0.005394953433079344,2,0.0006451868577697582,0.7204050636225063,0.002291374085298248,0.9947368421052631,31.631155285744576,At Risk
Maa Sagar Sweets And Food Court,736.0,9,4.4,2025-08-31,Ranchi,Jharkhand,0.0013883516527085306,1,0.00014504930817013542,0.7204050636225063,0.0005913223445930963,1.0,31.629780327893858,At Risk
Elite Kitchen,20192.0,93,4.399999999999998,2025-08-25,Aizawl,Mizoram,0.03808912577648185,7,0.004726346937647658,0.7204050636225046,0.006800206962820608,0.968421052631579,31.621420451753245,At Risk
JBs,12871.0,47,4.4073964497041445,2025-08-25,Guwahati,Assam,0.02427917679621127,7,0.003002473585190579,0.7248853728355438,0.003400103481410304,0.968421052631579,31.618872724417933,At Risk
Tihar Flavours of Jail,32562.0,117,4.37695752895753,2025-08-30,Agartala,Tripura,0.06142324254822713,2,0.007639106583856385,0.7064473677775815,0.008574173996599896,0.9947368421052631,31.617837197666333,At Risk
Blossom Cafe,8266.0,56,4.3999999999999995,2025-08-28,Guwahati,Assam,0.015592547230011838,4,0.0019181358187563685,0.7204050636225059,0.004065341119077537,0.9842105263157894,31.612289426964875,At Risk
Hotel Shagun,9920.0,56,4.395348837209302,2025-08-29,Patna,Bihar,0.018712565753897584,3,0.002307602629979427,0.7175876784801689,0.004065341119077537,0.9894736842105263,31.595978124091058,At Risk
Hanglaatherium,13192.0,42,4.4005195599022,2025-08-27,Kolkata,West Bengal,0.02488469429691703,5,0.0030780593448052115,0.7207197806975438,0.0030305270160396183,0.9789473684210527,31.594800019249842,At Risk
Mr. Bakers,4528.0,31,4.400000000000001,2025-08-29,Chandigarh,Punjab,0.00854138081992422,3,0.0010379502441785014,0.7204050636225068,0.0022174587922241112,0.9894736842105263,31.59275593639209,At Risk
Grill's,10125.0,27,4.405904617713854,2025-08-26,Srinagar,Jammu and Kashmir,0.01909926696151341,6,0.002355873909484099,0.7239817137994176,0.001921797619927563,0.9736842105263158,31.5889644280236,At Risk
Chahat Biryani,12796.0,68,4.389549009818606,2025-08-30,Lucknow,Uttar Pradesh,0.024137700744644504,2,0.0029848133609815526,0.7140745037636553,0.004952324635967181,0.9947368421052631,31.5880425611209,At Risk
Home Kitchen,5196.0,22,4.400000000000002,2025-08-29,Guwahati,Assam,0.00980146085254555,3,0.001195243974466895,0.7204050636225072,0.0015522211545568776,0.9894736842105263,31.58574293285029,At Risk
Tiffinette,6624.0,33,4.395141700404858,2025-08-30,Hyderabad,Telangana,0.012495164874376774,2,0.0015314946434067543,0.7174622078867854,0.002365289378372385,0.9947368421052631,31.579800230959908,At Risk
Cake Town,5111.0,18,4.400000000000001,2025-08-29,Jaipur,Rajasthan,0.009641121327436547,3,0.0011752290536966652,0.7204050636225068,0.0012565599822603295,0.9894736842105263,31.579029112573544,At Risk
Satnam Punjabi Vaishno Dhaba,5084.0,53,4.4,2025-08-28,Dehradun,Uttarakhand,0.009590189948872513,4,0.0011688713729814159,0.7204050636225063,0.003843595239855126,0.9842105263157894,31.577883931549444,At Risk
Ovenfresh Cakes and Desserts,5861.0,29,4.412121212121211,2025-08-24,Bengaluru,Karnataka,0.011055881843104208,8,0.0013518312957869275,0.7277473400540506,0.002069628206075837,0.9631578947368421,31.559464964942936,At Risk
Purple Restaurant & lounge bar,6578.0,31,4.400000000000001,2025-08-28,Gangtok,Sikkim,0.012408392896082492,4,0.0015206630392252183,0.7204050636225068,0.0022174587922241112,0.9842105263157894,31.55943286924659,At Risk
Rattan's Veg & Non Veg,13710.0,61,4.422186932849365,2025-08-18,Srinagar,Jammu and Kashmir,0.025861822226404825,14,0.003200032626675552,0.7338445276397301,0.0044349175844482225,0.9315789473684211,31.5478249596321,At Risk
Cafe Coffee Day,366205.0,1158,4.11255944492087,2025-08-31,Bengaluru,Karnataka,0.690789832853434,1,0.08620190906081822,0.5462914525477136,0.08551999408677655,1.0,31.547219820599672,At Risk
ABC Fast Food,13250.0,59,4.395984746523105,2025-08-27,Imphal,Manipur,0.024994102443461997,5,0.0030917165848601915,0.7179728727924739,0.004287086998299948,0.9789473684210527,31.538070271345152,At Risk
Mellow,25709.0,102,4.376566523605149,2025-08-30,Imphal,Manipur,0.04849610412973317,2,0.006025433030463628,0.7062105210534515,0.007465444600487841,0.9947368421052631,31.524010265884478,At Risk
The Cake Shop,4094.0,17,4.4,2025-08-28,Jaipur,Rajasthan,0.007722706068191201,4,0.0009357564134222698,0.7204050636225063,0.0011826446891861925,0.9842105263157894,31.5153403221537,At Risk
Vrindavan ki rasoi,1638.0,12,4.432960893854749,2025-08-17,Lucknow,Uttar Pradesh,0.00308983696621817,15,0.0003574429379906909,0.740370723136778,0.0008130682238155074,0.9263157894736842,31.504838670836122,At Risk
Chindam Cafe,4380.0,31,4.400000000000001,2025-08-27,Imphal,Manipur,0.008262201411499134,5,0.0010031007350726894,0.7204050636225068,0.0022174587922241112,0.9789473684210527,31.48609879813312,At Risk
"Greenox- Healthy Bites, Happy Lives",22040.0,78,4.375103734439835,2025-08-31,New Delhi,Delhi,0.04157509568708697,1,0.0051614948621580645,0.7053244543543951,0.005691477566708552,1.0,31.48002297645235,At Risk
Scholars,37030.0,160,4.359944808913881,2025-08-31,Bhubaneswar,Odisha,0.06985144252689793,1,0.008691185007402106,0.6961421200710123,0.011752531598787789,1.0,31.466961634402207,At Risk
Pizza town,2690.0,26,4.4,2025-08-27,Shimla,Himachal Pradesh,0.005074274382861341,5,0.0006051570162292987,0.7204050636225063,0.0018478823268534257,0.9789473684210527,31.46278952007196,At Risk
Cake Studio,6783.0,35,4.400000000000001,2025-08-26,Jaipur,Rajasthan,0.012795094103698317,6,0.0015689343187298898,0.7204050636225068,0.0025131199645206594,0.9736842105263158,31.462013785977973,At Risk
The Pizza Project by Oven Story,32844.0,77,4.384615384615383,2025-08-25,Lucknow,Uttar Pradesh,0.06195519250211817,7,0.007705509026882323,0.7110860204593901,0.005617562273634415,0.968421052631579,31.43736274664547,At Risk
Momo Junction,3753.0,29,4.400000000000001,2025-08-26,Jaipur,Rajasthan,0.007079461620400971,6,0.0008554612606852304,0.7204050636225068,0.002069628206075837,0.9736842105263158,31.42460502848729,At Risk
Sri Sindhu Bhavan,7335.0,82,4.3791310182855225,2025-08-31,Chennai,Tamil Nadu,0.013836357843229717,1,0.001698913568908323,0.70776393243362,0.0059871387390051,1.0,31.42061729054504,At Risk
ITC Aashirvaad Soul Creations,71277.0,296,4.337063563115488,2025-08-28,Hyderabad,Telangana,0.13445318036699175,4,0.01675531432055572,0.6822820844516424,0.021805011456870423,0.9842105263157894,31.416880598666808,At Risk
Cake Bake,4334.0,18,4.400000000000001,2025-08-26,Jaipur,Rajasthan,0.008175429433204852,6,0.0009922691308911534,0.7204050636225068,0.0012565599822603295,0.9736842105263158,31.413815978819216,At Risk
So Southy,13564.0,68,4.376485277286442,2025-08-31,Kolkata,West Bengal,0.02558641551268819,1,0.0031656540568819813,0.7061613070866448,0.004952324635967181,1.0,31.410511867593964,At Risk
hotel Toshali,51696.0,253,4.341224147568474,2025-08-31,Bhubaneswar,Odisha,0.09751661282394047,1,0.012144582984063155,0.6848023077482184,0.01862665385468253,1.0,31.402385628902728,At Risk
